player,year_signed,apy,med_adjusted_apy,mean_adjusted_apy,smooth_adjusted_apy
Nate Stanley,2021,0.7425,0.0,-0.3187171780841647,-0.6839981739786122
Case Cookus,2021,0.7425,0.0,-0.3187171780841647,-0.6839981739786122
Reid Sinnett,2021,0.7425,0.0,-0.3187171780841647,-0.6839981739786122
Chandler Harnish,2014,0.54,-0.14077820208483827,-0.3475292187268829,-0.9012545554929453
B.J. Daniels,2014,0.54,-0.14077820208483827,-0.3475292187268829,-0.9012545554929453
Chandler Harnish,2014,0.54,-0.14077820208483827,-0.3475292187268829,-0.9012545554929453
Josh Johnson,2008,0.469375,-1.1056736816313195,-0.35757786253128776,-1.0583943405867755
Malik Cunningham,2023,0.908333,0.018956160088562986,-0.2951221798821703,-0.43484588370715416
Tyson Bagent,2023,0.906667,0.015798063817808464,-0.2953592211646926,-0.4352856264608538
Tanner Morgan,2023,0.906667,0.015798063817808464,-0.2953592211646926,-0.4352856264608538
Tyler Wilson,2013,0.495,-0.7857142857142857,-0.35393189442526474,-0.8848163788611214
Matt McGloin,2013,0.495,-0.7857142857142857,-0.35393189442526474,-0.8848163788611214
Michael Pratt,2024,1.026735,0.1462680016656009,-0.2782757441479524,-0.4399230862475501
Shane Buechele,2024,1.025,0.1431472482959516,-0.2785226028665456,-0.4403620954708543
Case Keenum,2012,0.484,-0.812,-0.35549699292931364,-1.0395763909057645
Adrian Martinez,2023,0.901667,0.006319983773526865,-0.2960706295756239,-0.43660538262441817
Tommy DeVito,2023,0.901667,0.006319983773526865,-0.2960706295756239,-0.43660538262441817
Nolan Henderson,2023,0.900333,0.003791232017712639,-0.2962604333396604,-0.43695749356885716
Nathan Rourke,2023,0.9,0.0031599918867634327,-0.2963078131398284,-0.4370453893293506
Tim DeMorat,2023,0.899167,0.0015809437513861718,-0.2964263337810895,-0.43726526070620036
James Blackman,2023,0.899,0.0012643758779071132,-0.2964500948220147,-0.43730934056206344
Holton Ahlers,2023,0.898667,0.0006331357469579068,-0.2964974746221827,-0.4373972363225568
Austin Aune,2023,0.898333,0.0,-0.2965449967040329,-0.43748539603428294
Malik Cunningham,2023,0.898333,0.0,-0.2965449967040329,-0.43748539603428294
Braxton Burmeister,2023,0.898333,0.0,-0.2965449967040329,-0.43748539603428294
Dresser Winn,2023,0.898333,0.0,-0.2965449967040329,-0.43748539603428294
Malik Cunningham,2023,0.898333,0.0,-0.2965449967040329,-0.43748539603428294
Austin Davis,2012,0.481667,-0.816666,-0.3558289360938542,-1.0401148367465312
Nate Sudfeld,2016,0.619334,-0.1260961240310077,-0.33624144375231796,-0.6573409222863613
Tyler Bray,2018,0.705,0.30715935334872985,-0.32405274116614957,-0.596195507824404
Tom Savage,2018,0.705,0.30715935334872985,-0.32405274116614957,-0.596195507824404
Brandon Allen,2016,0.616068,-0.13622325581395375,-0.33670613572633834,-0.6581231973899938
Steven Montez,2022,0.825,-0.05741939992774976,-0.30697893930379805,-0.46851699464148777
James Morgan,2022,0.825,-0.05741939992774976,-0.30697893930379805,-0.46851699464148777
Taylor Heinicke,2017,0.66,0.277777777777778,-0.3304554168645314,-0.8377894515277292
Matt Simms,2017,0.66,0.277777777777778,-0.3304554168645314,-0.8377894515277292
Nathan Peterman,2017,0.659877,0.2773222222222225,-0.33047291751144037,-0.8378275005176216
Jeff Driskel,2016,0.613135,-0.14531782945736452,-0.33712344790019066,-0.6588257120498082
Phillip Walker,2020,0.7825,0.22823779193205926,-0.31302591079671427,-0.5365513438135348
Ian Book,2024,1.0075,0.11166990883263153,-0.28101253230480516,-0.4447901423917899
Skylar Thompson,2025,1.1,-0.21212121212121166,-0.26785147670257586,-0.3922335728982506
Bailey Zappe,2025,1.1,-0.21212121212121166,-0.26785147670257586,-0.3922335728982506
Joe Webb,2010,0.508129,-1.2303055384718646,-0.35206387821984125,-1.064649382765254
Nathan Enderle,2013,0.48,-0.8214285714285715,-0.3560661196580587,-0.8882125303977929
Austin Davis,2013,0.48,-0.8214285714285715,-0.3560661196580587,-0.8882125303977929
Adam Weber,2011,0.468333,-1.061711421480841,-0.35772612004412585,-1.171780216693968
David Fales,2015,0.555,-0.3719008264462808,-0.345394993494089,-0.8087381923098633
Jeff Tuel,2015,0.555,-0.3719008264462808,-0.345394993494089,-0.8087381923098633
Brad Sorensen,2015,0.555,-0.3719008264462808,-0.345394993494089,-0.8087381923098633
B.J. Daniels,2015,0.555,-0.3719008264462808,-0.345394993494089,-0.8087381923098633
Reid Sinnett,2023,0.87,-0.05370848837892615,-0.3005762636054163,-0.44496392631073695
Alex McGough,2023,0.87,-0.05370848837892615,-0.3005762636054163,-0.44496392631073695
Ben DiNucci,2023,0.87,-0.05370848837892615,-0.3005762636054163,-0.44496392631073695
B.J. Daniels,2016,0.6,-0.18604651162790717,-0.33899231779570715,-0.6619718184448514
David Fales,2016,0.6,-0.18604651162790717,-0.33899231779570715,-0.6619718184448514
McLeod Bethel-Thompson,2016,0.6,-0.18604651162790717,-0.33899231779570715,-0.6619718184448514
Dan LeFevour,2016,0.6,-0.18604651162790717,-0.33899231779570715,-0.6619718184448514
Anthony Gordon,2020,0.765833,0.1928513800424627,-0.31539731959371275,-0.5412408914224154
Reid Sinnett,2020,0.765,0.1910828025477706,-0.3155158402349738,-0.5414752703243291
Case Cookus,2020,0.765,0.1910828025477706,-0.3155158402349738,-0.5414752703243291
Steven Montez,2020,0.765,0.1910828025477706,-0.3155158402349738,-0.5414752703243291
Josh Love,2020,0.765,0.1910828025477706,-0.3155158402349738,-0.5414752703243291
Feleipe Franks,2024,0.985,0.07119904380836235,-0.28421387015399613,-0.4504833455758499
Jacob Eason,2024,0.985,0.07119904380836235,-0.28421387015399613,-0.4504833455758499
Ben DiNucci,2024,0.985,0.07119904380836235,-0.28421387015399613,-0.4504833455758499
Desmond Ridder,2024,0.985,0.07119904380836235,-0.28421387015399613,-0.4504833455758499
Jake Fromm,2024,0.985,0.07119904380836235,-0.28421387015399613,-0.4504833455758499
Ian Book,2024,0.985,0.07119904380836235,-0.28421387015399613,-0.4504833455758499
Feleipe Franks,2024,0.985,0.07119904380836235,-0.28421387015399613,-0.4504833455758499
Kellen Mond,2024,0.985,0.07119904380836235,-0.28421387015399613,-0.4504833455758499
Bailey Zappe,2024,0.985,0.07119904380836235,-0.28421387015399613,-0.4504833455758499
Ben DiNucci,2024,0.985,0.07119904380836235,-0.28421387015399613,-0.4504833455758499
Feleipe Franks,2024,0.985,0.07119904380836235,-0.28421387015399613,-0.4504833455758499
Bailey Zappe,2024,0.985,0.07119904380836235,-0.28421387015399613,-0.4504833455758499
Riley Neal,2020,0.764333,0.18966666666666662,-0.3156107421169921,-0.5416629422661977
Nathan Enderle,2012,0.465,-0.85,-0.3582003448908526,-1.0439615049111501
Kevin Davidson,2020,0.764167,0.18931422505307852,-0.315634360876235,-0.541709649226243
Jalen Morton,2020,0.764,0.18895966029723982,-0.3156581219171601,-0.5417566375535174
Tyler Huntley,2020,0.763333,0.18754352441613584,-0.3157530237991783,-0.541944309495386
J'Mar Smith,2020,0.763333,0.18754352441613584,-0.3157530237991783,-0.541944309495386
Bryce Perkins,2020,0.763333,0.18754352441613584,-0.3157530237991783,-0.541944309495386
Brett Rypien,2020,0.7625,0.1857749469214435,-0.31587154444043947,-0.5421786883972998
Mike White,2020,0.7625,0.1857749469214435,-0.31587154444043947,-0.5421786883972998
David Blough,2020,0.7625,0.1857749469214435,-0.31587154444043947,-0.5421786883972998
Brian Lewerke,2020,0.7625,0.1857749469214435,-0.31587154444043947,-0.5421786883972998
Broc Rutter,2020,0.76176,0.18420382165605081,-0.31597683288525735,-0.542386900146899
Shea Patterson,2020,0.761667,0.18400636942675141,-0.31599006508170063,-0.5424130672992136
Nick Tiano,2020,0.761667,0.18400636942675141,-0.31599006508170063,-0.5424130672992136
David Fales,2014,0.51,-0.20032233222448914,-0.35179766919247085,-0.9089645442654671
Matt Flynn,2008,0.442294,-1.120419264381585,-0.3614309927665739,-1.0655567693744448
Joe Callahan,2018,0.675,0.23787528868360303,-0.3283211916317375,-0.6043259151863298
Jake Browning,2024,0.9725,0.04871522990599075,-0.28599239118132436,-0.45364623623366096
Jaren Hall,2024,0.9725,0.04871522990599075,-0.28599239118132436,-0.45364623623366096
Jarrett Guarantano,2022,0.7925,-0.1214013826014288,-0.31160309397485164,-0.4780608188739996
Sean Renfree,2017,0.635,0.18518518518518534,-0.334012458919188,-0.8455229860586718
Derek Anderson,2005,0.324833,-1.0384027689482236,-0.3781435414378545,-1.1417284149476907
Kyle Sloter,2019,0.715,0.5287648054145515,-0.322629924344287,-0.6223869081227795
Josh Rosen,2020,0.75,0.1592356687898088,-0.3176500654677678,-0.545695778762153
Nick Mullens,2020,0.75,0.1592356687898088,-0.3176500654677678,-0.545695778762153
Jake Rudock,2020,0.75,0.1592356687898088,-0.3176500654677678,-0.545695778762153
Chase Garbers,2022,0.7875,-0.1312447645512256,-0.31231450238578295,-0.4795290995251552
Mike White,2018,0.669389,0.224916859122402,-0.3291195341504846,-0.6058465723765887
Brad Kaaya,2017,0.630839,0.16977407407407433,-0.33460449299876505,-0.8468101555460018
Alex Tanney,2016,0.585,-0.23255813953488397,-0.3411265430285011,-0.6655646312294461
Matt Hasselbeck,1998,0.196667,-0.9866990300732565,-0.396379215516939,-1.0161967436849435
John Rhys Plumlee,2024,0.955,0.017237890442670264,-0.28848232061958395,-0.4580742831545966
Kedon Slovis,2024,0.953333,0.014239449020650023,-0.2887195041837885,-0.4584960862527223
Tanner Mordecai,2024,0.951667,0.011242806303742024,-0.2889565454663108,-0.4589176363195953
Carter Bradley,2024,0.951667,0.011242806303742024,-0.2889565454663108,-0.4589176363195953
Tyler Wilson,2014,0.495,-0.2300943972943146,-0.35393189442526474,-0.9128195386517278
Case Keenum,2014,0.495,-0.2300943972943146,-0.35393189442526474,-0.9128195386517278
Greg McElroy,2014,0.495,-0.2300943972943146,-0.35393189442526474,-0.9128195386517278
Sam Hartman,2024,0.95,0.008244364881721582,-0.28919372903051527,-0.45933943941772104
Jason Bean,2024,0.95,0.008244364881721582,-0.28919372903051527,-0.45933943941772104
Easton Stick,2019,0.699655,0.4638536379018614,-0.3248132367574352,-0.6269011400166399
Ryan Fitzpatrick,2005,0.31775,-1.0404040404040404,-0.3791513225927798,-1.1435459315265895
Clayton Thorson,2019,0.698592,0.4593570219966159,-0.32496448218559915,-0.6272138561132949
Jack Plummer,2024,0.946667,0.0022492807427933414,-0.2896679538772421,-0.46018279258271977
Rocky Lombardi,2024,0.946667,0.0022492807427933414,-0.2896679538772421,-0.46018279258271977
Casey Bauman,2024,0.946667,0.0022492807427933414,-0.2896679538772421,-0.46018279258271977
Chevan Cordeiro,2024,0.945833,0.0007491606792270998,-0.2897866168001854,-0.46039382064740897
Tommy DeVito,2023,0.8325,-0.12479408871103803,-0.30591182668740113,-0.45486209753747
Austin Reed,2024,0.945,-0.0007491606792270998,-0.28990513744144664,-0.46060459568084555
Gavin Hardison,2024,0.945,-0.0007491606792270998,-0.28990513744144664,-0.46060459568084555
John Paddock,2024,0.945,-0.0007491606792270998,-0.28990513744144664,-0.46060459568084555
Zack Annexstad,2024,0.944333,-0.0019488969890576046,-0.29000003932346485,-0.46077336752634634
Peewee Jarrett,2024,0.944333,-0.0019488969890576046,-0.29000003932346485,-0.46077336752634634
Andrew Peasley,2024,0.943333,-0.0037476021012473413,-0.29014232100565107,-0.46102639877897117
Jacob Sirmon,2024,0.943333,-0.0037476021012473413,-0.29014232100565107,-0.46102639877897117
Ben Bryant,2024,0.943333,-0.0037476021012473413,-0.29014232100565107,-0.46102639877897117
Emory Jones,2024,0.943333,-0.0037476021012473413,-0.29014232100565107,-0.46102639877897117
Colby Suits,2024,0.943333,-0.0037476021012473413,-0.29014232100565107,-0.46102639877897117
Cody Fajardo,2015,0.529167,-0.4572991735537188,-0.3490705561900067,-0.8155039641990233
Ben DiNucci,2025,1.03,-0.424242424242424,-0.27781119445561425,-0.40729543799772594
Jake Fromm,2025,1.03,-0.424242424242424,-0.27781119445561425,-0.40729543799772594
Shane Buechele,2025,1.03,-0.424242424242424,-0.27781119445561425,-0.40729543799772594
Tommy DeVito,2025,1.03,-0.424242424242424,-0.27781119445561425,-0.40729543799772594
Chad Kelly,2017,0.616071,0.11507777777777803,-0.33670570888129175,-0.8513785090641202
Taylor Heinicke,2015,0.528333,-0.4600561983471072,-0.3491892191129501,-0.8157223923241176
Shane Carden,2015,0.528333,-0.4600561983471072,-0.3491892191129501,-0.8157223923241176
Bryan Bennett,2015,0.528333,-0.4600561983471072,-0.3491892191129501,-0.8157223923241176
Aaron Murray,2017,0.615,0.1111111111111112,-0.3368580925629132,-0.8517098136834257
Zac Dysert,2017,0.615,0.1111111111111112,-0.3368580925629132,-0.8517098136834257
B.J. Daniels,2017,0.615,0.1111111111111112,-0.3368580925629132,-0.8517098136834257
Luke Falk,2018,0.652208,0.18523787528868377,-0.3315640757321268,-0.6105028566727636
Sean Clifford,2024,0.9375,-0.014239449020650023,-0.29097225005784355,-0.46250233007553215
Tanner Lee,2018,0.650386,0.1810300230946884,-0.3318233129570701,-0.6109966434132111
Garrett Gilbert,2019,0.69,0.4230118443316411,-0.32618696639894357,-0.6297414729547449
Paxton Lynch,2019,0.69,0.4230118443316411,-0.32618696639894357,-0.6297414729547449
Case Keenum,2013,0.45,-0.8928571428571429,-0.36033457012364656,-0.8950048334711359
Connor Cook,2019,0.685,0.40186125211505946,-0.3268983748098748,-0.6312123859211379
Danny Etling,2018,0.641007,0.15936951501154745,-0.3331577728542951,-0.6135384797681278
Alex McGough,2018,0.640923,0.15917551963048518,-0.3331697245155988,-0.6135612449087413
Brian Lewerke,2021,0.66,-0.16819571865443428,-0.3304554168645314,-0.7135700271331105
Kenji Bahar,2021,0.66,-0.16819571865443428,-0.3304554168645314,-0.7135700271331105
Cole McDonald,2021,0.66,-0.16819571865443428,-0.3304554168645314,-0.7135700271331105
Kurt Benkert,2021,0.66,-0.16819571865443428,-0.3304554168645314,-0.7135700271331105
Jalen Morton,2021,0.66,-0.16819571865443428,-0.3304554168645314,-0.7135700271331105
Anthony Gordon,2021,0.66,-0.16819571865443428,-0.3304554168645314,-0.7135700271331105
Jordan Ta'amu,2021,0.66,-0.16819571865443428,-0.3304554168645314,-0.7135700271331105
Kurt Benkert,2021,0.66,-0.16819571865443428,-0.3304554168645314,-0.7135700271331105
Eric Dungey,2021,0.66,-0.16819571865443428,-0.3304554168645314,-0.7135700271331105
Danny Etling,2021,0.66,-0.16819571865443428,-0.3304554168645314,-0.7135700271331105
Kenji Bahar,2021,0.66,-0.16819571865443428,-0.3304554168645314,-0.7135700271331105
Danny Etling,2021,0.66,-0.16819571865443428,-0.3304554168645314,-0.7135700271331105
Kyle Shurmur,2021,0.66,-0.16819571865443428,-0.3304554168645314,-0.7135700271331105
Tommy Stevens,2021,0.66,-0.16819571865443428,-0.3304554168645314,-0.7135700271331105
Jordan Ta'amu,2021,0.66,-0.16819571865443428,-0.3304554168645314,-0.7135700271331105
Case Cookus,2021,0.66,-0.16819571865443428,-0.3304554168645314,-0.7135700271331105
Gardner Minshew,2019,0.677904,0.3718443316412858,-0.3279080056266686,-0.6332999056030431
Tony Romo,2003,0.27,-1.0944785276073619,-0.38594527291717384,-1.63311728435207
Davis Webb,2020,0.7105,0.07537154989384283,-0.32327019191412515,-0.556809784315089
Kurt Warner,1994,0.124,-1.0,-0.40671839851636815,-1.0
Nathan Rourke,2024,0.915,-0.054710314044918995,-0.29417358790703446,-0.4681955332595922
Anthony Brown,2024,0.915,-0.054710314044918995,-0.29417358790703446,-0.4681955332595922
Alex McGough,2024,0.915,-0.054710314044918995,-0.29417358790703446,-0.4681955332595922
Anthony Brown,2024,0.915,-0.054710314044918995,-0.29417358790703446,-0.4681955332595922
Nathan Rourke,2024,0.915,-0.054710314044918995,-0.29417358790703446,-0.4681955332595922
Logan Woodside,2018,0.632499,0.13972055427251753,-0.33436830540633583,-0.61584426329597
Trace McSorley,2019,0.670172,0.3391370558375635,-0.32900812759333276,-0.6355745254142733
Chandler Harnish,2015,0.51,-0.5206611570247933,-0.35179766919247085,-0.8205238825127897
B.J. Daniels,2015,0.51,-0.5206611570247933,-0.35179766919247085,-0.8205238825127897
Zac Dysert,2015,0.51,-0.5206611570247933,-0.35179766919247085,-0.8205238825127897
Brad Sorensen,2015,0.51,-0.5206611570247933,-0.35179766919247085,-0.8205238825127897
B.J. Daniels,2015,0.51,-0.5206611570247933,-0.35179766919247085,-0.8205238825127897
Zac Dysert,2015,0.51,-0.5206611570247933,-0.35179766919247085,-0.8205238825127897
Christian Hackenberg,2018,0.63,0.13394919168591238,-0.33472386733011933,-0.6165215262292184
Jake Rudock,2018,0.63,0.13394919168591238,-0.33472386733011933,-0.6165215262292184
Kevin Hogan,2018,0.63,0.13394919168591238,-0.33472386733011933,-0.6165215262292184
Joe Callahan,2018,0.63,0.13394919168591238,-0.33472386733011933,-0.6165215262292184
Trevone Boykin,2016,0.545,-0.35658914728682173,-0.3468178103159516,-0.6751454653216982
Steven Montez,2020,0.695,0.04246284501061551,-0.32547555798801225,-0.561170976367507
Garrett Grayson,2017,0.585,0.0,-0.3411265430285011,-0.8609900551205567
Nate Sudfeld,2017,0.585,0.0,-0.3411265430285011,-0.8609900551205567
Stephen Morris,2017,0.585,0.0,-0.3411265430285011,-0.8609900551205567
Keith Wenning,2017,0.585,0.0,-0.3411265430285011,-0.8609900551205567
Griffin Neal,2016,0.54,-0.372093023255814,-0.3475292187268829,-0.6763430695832297
Matt Johnson,2016,0.54,-0.372093023255814,-0.3475292187268829,-0.6763430695832297
Max Wittek,2016,0.54,-0.372093023255814,-0.3475292187268829,-0.6763430695832297
Ryan Williams,2016,0.54,-0.372093023255814,-0.3475292187268829,-0.6763430695832297
Jake Coker,2016,0.54,-0.372093023255814,-0.3475292187268829,-0.6763430695832297
Dalyn Williams,2016,0.54,-0.372093023255814,-0.3475292187268829,-0.6763430695832297
Marquise Williams,2016,0.54,-0.372093023255814,-0.3475292187268829,-0.6763430695832297
Joe Licata,2016,0.54,-0.372093023255814,-0.3475292187268829,-0.6763430695832297
Matt Moore,2007,0.376667,-1.2707107632093937,-0.37076851272341177,-1.0832880720136056
Sam Hartman,2025,0.96,-0.6363636363636364,-0.28777091220865264,-0.4223573030972013
Malik Cunningham,2025,0.96,-0.6363636363636364,-0.28777091220865264,-0.4223573030972013
Jack Plummer,2024,0.8775,-0.12216175575203421,-0.2995091509890193,-0.47768420523302557
Carter Bradley,2024,0.8775,-0.12216175575203421,-0.2995091509890193,-0.47768420523302557
Dresser Winn,2024,0.8775,-0.12216175575203421,-0.2995091509890193,-0.47768420523302557
Adrian Martinez,2024,0.8775,-0.12216175575203421,-0.2995091509890193,-0.47768420523302557
Jordan Ta'amu,2020,0.68,0.010615711252653936,-0.32760978322080614,-0.5653914848053307
Jake Rudock,2019,0.645,0.23265651438240287,-0.33258964209732533,-0.6429796896522827
Brandon Allen,2019,0.645,0.23265651438240287,-0.33258964209732533,-0.6429796896522827
Nathan Peterman,2019,0.645,0.23265651438240287,-0.33258964209732533,-0.6429796896522827
Matt Simms,2019,0.645,0.23265651438240287,-0.33258964209732533,-0.6429796896522827
Joe Callahan,2019,0.645,0.23265651438240287,-0.33258964209732533,-0.6429796896522827
Brandon Allen,2019,0.645,0.23265651438240287,-0.33258964209732533,-0.6429796896522827
Jeff Driskel,2019,0.645,0.23265651438240287,-0.33258964209732533,-0.6429796896522827
Paxton Lynch,2019,0.645,0.23265651438240287,-0.33258964209732533,-0.6429796896522827
Davis Webb,2019,0.645,0.23265651438240287,-0.33258964209732533,-0.6429796896522827
Cardale Jones,2019,0.645,0.23265651438240287,-0.33258964209732533,-0.6429796896522827
Brian Lewerke,2022,0.7135,-0.2769268174082179,-0.3228433468675664,-0.5012596531622591
Mike White,2020,0.675,0.0,-0.3283211916317375,-0.566798320951272
Kyle Lauletta,2020,0.675,0.0,-0.3283211916317375,-0.566798320951272
Mike White,2020,0.675,0.0,-0.3283211916317375,-0.566798320951272
Alex McGough,2019,0.64,0.2115059221658208,-0.33330105050825665,-0.6444506026186757
Kurt Benkert,2022,0.705,-0.29366056672287255,-0.32405274116614957,-0.5037557302692237
K.J. Costello,2022,0.705,-0.29366056672287255,-0.32405274116614957,-0.5037557302692237
Jake Browning,2022,0.705,-0.29366056672287255,-0.32405274116614957,-0.5037557302692237
Danny Etling,2022,0.705,-0.29366056672287255,-0.32405274116614957,-0.5037557302692237
Luis Perez,2022,0.705,-0.29366056672287255,-0.32405274116614957,-0.5037557302692237
Anthony Gordon,2022,0.705,-0.29366056672287255,-0.32405274116614957,-0.5037557302692237
EJ Perry,2022,0.705,-0.29366056672287255,-0.32405274116614957,-0.5037557302692237
Stephen Morris,2018,0.6,0.06466512702078528,-0.33899231779570715,-0.6246519335911441
Garrett Grayson,2018,0.6,0.06466512702078528,-0.33899231779570715,-0.6246519335911441
Brad Sorensen,2016,0.525,-0.4186046511627908,-0.34966344395967686,-0.6799358823678243
Zac Dysert,2016,0.525,-0.4186046511627908,-0.34966344395967686,-0.6799358823678243
Brad Sorensen,2016,0.525,-0.4186046511627908,-0.34966344395967686,-0.6799358823678243
Zac Dysert,2016,0.525,-0.4186046511627908,-0.34966344395967686,-0.6799358823678243
Dylan Thompson,2016,0.525,-0.4186046511627908,-0.34966344395967686,-0.6799358823678243
Zac Dysert,2016,0.525,-0.4186046511627908,-0.34966344395967686,-0.6799358823678243
Chase Rettig,2015,0.48,-0.6198347107438017,-0.3560661196580587,-0.8283810093147406
Seth Lobato,2015,0.48,-0.6198347107438017,-0.3560661196580587,-0.8283810093147406
R.J. Archer,2015,0.48,-0.6198347107438017,-0.3560661196580587,-0.8283810093147406
Keith Wenning,2015,0.48,-0.6198347107438017,-0.3560661196580587,-0.8283810093147406
Phillip Walker,2017,0.558333,-0.09876666666666664,-0.34492076864736215,-0.8692392617340223
Nathan Rourke,2023,0.75,-0.28118240944168427,-0.3176500654677678,-0.4766380742362827
Chris Oladokun,2023,0.75,-0.28118240944168427,-0.3176500654677678,-0.4766380742362827
Max Duggan,2023,0.75,-0.28118240944168427,-0.3176500654677678,-0.4766380742362827
Nathan Rourke,2023,0.75,-0.28118240944168427,-0.3176500654677678,-0.4766380742362827
EJ Perry,2023,0.75,-0.28118240944168427,-0.3176500654677678,-0.4766380742362827
Max Duggan,2023,0.75,-0.28118240944168427,-0.3176500654677678,-0.4766380742362827
EJ Perry,2023,0.75,-0.28118240944168427,-0.3176500654677678,-0.4766380742362827
Danny Etling,2023,0.75,-0.28118240944168427,-0.3176500654677678,-0.4766380742362827
Chase Garbers,2023,0.75,-0.28118240944168427,-0.3176500654677678,-0.4766380742362827
Nathan Rourke,2023,0.75,-0.28118240944168427,-0.3176500654677678,-0.4766380742362827
EJ Perry,2023,0.75,-0.28118240944168427,-0.3176500654677678,-0.4766380742362827
James Blackman,2023,0.75,-0.28118240944168427,-0.3176500654677678,-0.4766380742362827
Jordan Ta'amu,2023,0.75,-0.28118240944168427,-0.3176500654677678,-0.4766380742362827
Jake Browning,2023,0.75,-0.28118240944168427,-0.3176500654677678,-0.4766380742362827
Taysom Hill,2017,0.556667,-0.10493703703703681,-0.3451578099298845,-0.8697546244751644
Cooper Rush,2017,0.556667,-0.10493703703703681,-0.3451578099298845,-0.8697546244751644
Eli Jenkins,2017,0.556666,-0.10494074074074063,-0.3451579522115667,-0.8697549338165457
Jake Rudock,2020,0.66,-0.031847133757961804,-0.3304554168645314,-0.5710188293890959
Nick Mullens,2017,0.555667,-0.10864074074074052,-0.34530009161207076,-0.8700639658564021
Austin Appleby,2017,0.555,-0.11111111111111079,-0.345394993494089,-0.8702702965576876
Sefo Liufau,2017,0.555,-0.11111111111111079,-0.345394993494089,-0.8702702965576876
Dane Evans,2017,0.555,-0.11111111111111079,-0.345394993494089,-0.8702702965576876
Skyler Howard,2017,0.555,-0.11111111111111079,-0.345394993494089,-0.8702702965576876
Kyle Sloter,2017,0.555,-0.11111111111111079,-0.345394993494089,-0.8702702965576876
Bart Houston,2017,0.555,-0.11111111111111079,-0.345394993494089,-0.8702702965576876
Trevor Knight,2017,0.555,-0.11111111111111079,-0.345394993494089,-0.8702702965576876
Zach Terrell,2017,0.555,-0.11111111111111079,-0.345394993494089,-0.8702702965576876
Alek Torgersen,2017,0.555,-0.11111111111111079,-0.345394993494089,-0.8702702965576876
Nick Schuessler,2017,0.555,-0.11111111111111079,-0.345394993494089,-0.8702702965576876
Kyle Sloter,2017,0.555,-0.11111111111111079,-0.345394993494089,-0.8702702965576876
Jerod Evans,2017,0.555,-0.11111111111111079,-0.345394993494089,-0.8702702965576876
Wes Lunt,2017,0.555,-0.11111111111111079,-0.345394993494089,-0.8702702965576876
Nick Schuessler,2017,0.555,-0.11111111111111079,-0.345394993494089,-0.8702702965576876
David Olson,2017,0.555,-0.11111111111111079,-0.345394993494089,-0.8702702965576876
Mitch Leidner,2017,0.555,-0.11111111111111079,-0.345394993494089,-0.8702702965576876
Tyler Ferguson,2017,0.555,-0.11111111111111079,-0.345394993494089,-0.8702702965576876
Adrian Martinez,2025,0.9225,-0.7499999999999999,-0.2931064752906375,-0.43042615940049167
Adam Weber,2013,0.405,-1.0,-0.3667372458220283,-0.9051932880811503
B.J. Coleman,2013,0.405,-1.0,-0.3667372458220283,-0.9051932880811503
Tyler Wilson,2013,0.405,-1.0,-0.3667372458220283,-0.9051932880811503
Kyle Allen,2018,0.581,0.02078521939953813,-0.3416956697572462,-0.6298011915870305
Garrett Grayson,2019,0.615,0.1057529610829104,-0.3368580925629132,-0.6518051674506412
Chad Kelly,2019,0.615,0.1057529610829104,-0.3368580925629132,-0.6518051674506412
Kyle Lauletta,2020,0.643529,-0.0668174097664544,-0.33279893845182135,-0.5756532290210556
Brian Hoyer,2009,0.399167,-0.9151280860825869,-0.36756717487422086,-0.7706034354963878
Austin Allen,2018,0.575,0.006928406466512709,-0.3425493598503637,-0.6314272730594156
Kurt Benkert,2018,0.573333,0.003078521939953877,-0.34278654341456827,-0.63187905269516
Chase Litton,2018,0.573333,0.003078521939953877,-0.34278654341456827,-0.63187905269516
Adam Weber,2012,0.39,-1.0,-0.3688714710548223,-1.0612711654587248
Nate Sudfeld,2017,0.540005,-0.16664814814814816,-0.347528507318472,-0.8749088705693471
Keith Wenning,2017,0.54,-0.16666666666666638,-0.3475292187268829,-0.8749104172762532
Dustin Vaughan,2017,0.54,-0.16666666666666638,-0.3475292187268829,-0.8749104172762532
Joe Callahan,2017,0.54,-0.16666666666666638,-0.3475292187268829,-0.8749104172762532
Tim Boyle,2018,0.572,0.0,-0.34297620489692254,-0.6322403137956082
Nic Shimonek,2018,0.571667,-0.0007690531177827176,-0.34302358469709054,-0.6323305613173256
Peter Pujals,2018,0.571666,-0.000771362586604955,-0.34302372697877276,-0.6323308323309044
Chad Kanoff,2018,0.570667,-0.003078521939953621,-0.34316586637927676,-0.6326015748960564
Brogan Roback,2018,0.570333,-0.003849884526558832,-0.3432133884611271,-0.6326920934313526
Dalton Sturm,2018,0.570333,-0.003849884526558832,-0.3432133884611271,-0.6326920934313526
Nick Stevens,2018,0.570167,-0.004233256351039201,-0.3432370072203699,-0.6327370816854219
Luis Perez,2018,0.57,-0.0046189376443418065,-0.3432607682612951,-0.63278234095307
John Wolford,2018,0.57,-0.0046189376443418065,-0.3432607682612951,-0.63278234095307
J.T. Barrett,2018,0.57,-0.0046189376443418065,-0.3432607682612951,-0.63278234095307
Connor Jessop,2018,0.57,-0.0046189376443418065,-0.3432607682612951,-0.63278234095307
Jack Heneghan,2018,0.57,-0.0046189376443418065,-0.3432607682612951,-0.63278234095307
