season,player_display_name,games,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,receptions,targets,receiving_yards_after_catch,receiving_first_downs,receiving_epa,target_share,fantasy_points,salary_per_year,smoothed_salary_per_year,mean_adj_salary_per_year,med_adj_salary_per_year,year_signed
2020,Chase Edmonds,16,97,448.0,1,1.0,0.0,22.0,-6.712357114342293,53,67,326.0,21.0,9.082409782518369,0.12293577981651377,115.0,6.05,10.527866234388236,2.945815393947497,12.25832750989984,2022.0
2020,Rashaad Penny,3,11,34.0,0,0.0,0.0,1.0,-1.7655876418575644,0,0,0.0,0.0,,,3.4000000000000004,5.75,9.913853872513323,2.7699606866752178,11.5595154903331,2022.0
2020,Nick Chubb,14,221,1212.0,12,1.0,1.0,63.0,17.19972389073785,22,27,218.0,8.0,8.068899109843187,0.07219251336898395,219.5,12.2,18.147492569717755,6.550836893029226,28.284313725490193,2021.0
2020,Kalen Ballage,11,91,303.0,3,1.0,0.0,25.0,-4.691542466658486,29,37,213.0,5.0,-3.5847610839409754,0.10541310541310542,64.9,0.92,-0.0527553337314423,-0.0613001004084825,0.6372549019607843,2021.0
2020,Royce Freeman,11,35,170.0,0,0.0,0.0,10.0,-0.2901292197670269,12,13,63.0,4.0,2.6997097047993392,0.04513888888888889,25.1,1.1875,0.5757492023323277,0.0955036802426333,0.9317493594223156,2022.0
2020,Saquon Barkley,2,19,34.0,0,0.0,0.0,1.0,-8.17507413669955,6,9,55.0,3.0,3.641316238208674,0.23076923076923078,9.4,10.091,13.481609318415844,5.314578300905101,22.11670164945939,2023.0
2020,Saquon Barkley,2,19,34.0,0,0.0,0.0,1.0,-8.17507413669955,6,9,55.0,3.0,3.641316238208674,0.23076923076923078,9.4,10.091,13.481609318415844,5.314578300905101,22.11670164945939,2023.0
2020,Sony Michel,8,79,449.0,1,0.0,0.0,19.0,5.222001786722103,7,9,110.0,5.0,8.750541691551916,0.052941176470588235,68.3,1.75,1.727022380847793,0.4252312563781574,2.2420218961099465,2022.0
2020,Alexander Mattison,13,96,434.0,2,0.0,0.0,24.0,-7.244571216375334,13,15,108.0,5.0,8.095390505943215,0.07936507936507936,73.9,3.5,3.843276767583247,1.451050382133121,6.511179695537237,2023.0
2020,Justice Hill,7,12,60.0,0,0.0,0.0,2.0,-1.14620045418269,5,6,27.0,0.0,-3.5066373761510476,0.046153846153846156,8.0,2.255,2.022654096397298,0.7212533469531612,3.5633910697394695,2023.0
2020,Dexter Williams,1,2,8.0,0,0.0,0.0,0.0,-0.2625450873747468,0,0,0.0,0.0,,,0.8,0.85,-0.1657001345507193,-0.102332865438681,0.4656862745098037,2021.0
2020,Dexter Williams,1,2,8.0,0,0.0,0.0,0.0,-0.2625450873747468,0,0,0.0,0.0,,,0.8,0.85,-0.1657001345507193,-0.102332865438681,0.4656862745098037,2021.0
2020,Darwin Thompson,5,27,97.0,1,1.0,1.0,7.0,-8.05915773063316,7,11,88.0,3.0,1.0113248328561895,0.06707317073170732,26.2,0.1656,-1.2699775871323356,-0.503516070962508,-1.211764705882353,2021.0
2020,Darwin Thompson,5,27,97.0,1,1.0,1.0,7.0,-8.05915773063316,7,11,88.0,3.0,1.0113248328561895,0.06707317073170732,26.2,0.1656,-1.2699775871323356,-0.503516070962508,-1.211764705882353,2021.0
2020,Devine Ozigbo,4,1,1.0,0,0.0,0.0,0.0,-0.39104660926386714,9,9,39.0,3.0,-5.074950992886443,0.06206896551724138,4.3,0.1656,-1.2699775871323356,-0.503516070962508,-1.211764705882353,2021.0
2020,Devine Ozigbo,4,1,1.0,0,0.0,0.0,0.0,-0.39104660926386714,9,9,39.0,3.0,-5.074950992886443,0.06206896551724138,4.3,0.1656,-1.2699775871323356,-0.503516070962508,-1.211764705882353,2021.0
2020,Devine Ozigbo,4,1,1.0,0,0.0,0.0,0.0,-0.39104660926386714,9,9,39.0,3.0,-5.074950992886443,0.06206896551724138,4.3,0.1656,-1.2699775871323356,-0.503516070962508,-1.211764705882353,2021.0
2020,Austin Walter,1,1,3.0,0,0.0,0.0,0.0,-0.2148154666647315,1,1,33.0,1.0,1.0316403093747795,0.02564102564102564,3.0,0.8375,-0.185868848982733,-0.1096601449083593,0.4350490196078431,2021.0
2020,Miles Sanders,12,164,867.0,6,4.0,2.0,39.0,-1.322222516319016,28,52,211.0,8.0,-19.239947318136466,0.12293144208037825,142.4,6.35,8.010967219695658,3.1216701012197765,13.259129561821284,2023.0
2020,Devin Singletary,19,172,750.0,2,1.0,1.0,43.0,-16.565422962458676,46,59,305.0,9.0,-0.9072450980528857,0.08613138686131387,116.30000000000001,2.75,2.7465161222905063,1.0114136139524226,4.735403414936172,2023.0
2020,Tony Pollard,16,101,435.0,4,0.0,0.0,23.0,-2.53819094132632,28,40,232.0,9.0,-4.468342437488797,0.06825938566552901,92.80000000000001,10.091,13.481609318415844,5.314578300905101,22.11670164945939,2023.0
2020,Qadree Ollison,1,1,3.0,0,0.0,0.0,1.0,0.7339210369391367,0,0,0.0,0.0,,,0.30000000000000004,0.85,-0.1657001345507193,-0.102332865438681,0.4656862745098037,2021.0
2020,Trayveon Williams,6,26,157.0,0,1.0,1.0,5.0,-14.436734499235172,5,5,41.0,1.0,-0.41158047382486984,0.058823529411764705,16.700000000000003,0.9075,-0.0729240481634561,-0.0686273798781608,0.6066176470588234,2021.0
2020,Myles Gaskin,10,142,584.0,3,2.0,2.0,27.0,-24.411888719425974,41,47,388.0,12.0,17.73215911107697,0.13428571428571429,123.2,1.2325,0.527403749981529,0.1218818863334752,1.1424160738533515,2023.0
2020,Patrick Laird,9,13,72.0,0,1.0,1.0,4.0,-0.41390714986482635,10,12,40.0,3.0,-0.19628411981632188,0.05194805194805195,12.0,0.85,-0.1657001345507193,-0.102332865438681,0.4656862745098037,2021.0
2020,Ty Johnson,10,54,254.0,1,0.0,0.0,11.0,0.9589756757195573,16,21,129.0,6.0,-3.108705483144149,0.09051724137931035,47.300000000000004,1.2325,0.527403749981529,0.1218818863334752,1.1424160738533515,2023.0
2020,Tony Brooks-James,1,3,4.0,0,0.0,0.0,0.0,-2.396830150404532,0,0,0.0,0.0,,,0.4,0.78,-0.2786449353699962,-0.1433656304688796,0.2941176470588235,2021.0
2020,Tony Brooks-James,1,3,4.0,0,0.0,0.0,0.0,-2.396830150404532,0,0,0.0,0.0,,,0.4,0.78,-0.2786449353699962,-0.1433656304688796,0.2941176470588235,2021.0
2020,Craig Reynolds,1,1,4.0,0,0.0,0.0,0.0,-0.18512318504508585,1,1,2.0,0.0,-1.1314386145677418,0.027777777777777776,0.7000000000000001,0.9575,0.0077508095645988,-0.0393182619994475,0.7291666666666666,2021.0
2020,Travis Homer,9,25,88.0,0,0.0,0.0,2.0,-9.891346386139048,9,10,92.0,4.0,3.8134183028364896,0.055248618784530384,23.8,2.0,1.6497554769977665,0.5717768457717237,2.9596271343351077,2023.0
2020,D'Ernest Johnson,8,33,166.0,0,1.0,0.0,7.0,-2.164770926094136,3,4,12.0,0.0,-0.9401284765917808,0.03305785123966942,18.0,2.433,3.124923858049682,0.8255938066013804,3.8329839273235495,2022.0
2020,Damien Harris,10,137,691.0,2,1.0,0.0,30.0,6.0742247221351136,5,7,55.0,4.0,-9.217372103885282,0.05343511450381679,86.30000000000001,1.77,1.3134155457746597,0.4369549035296428,2.415055741617448,2023.0
2020,Darrell Henderson,15,138,624.0,5,0.0,0.0,40.0,2.7373388081614394,16,24,156.0,8.0,-0.7281895290419707,0.060759493670886074,113.9,1.08,0.3043957521053387,0.0324890768033999,0.7813415634644686,2023.0
2020,David Montgomery,16,259,1101.0,8,0.0,0.0,61.0,-13.808647188732877,54,69,396.0,25.0,2.1564451941329246,0.11616161616161616,213.9,6.0,7.499145585225714,2.916506276068784,12.430433964207452,2023.0
2020,Josh Jacobs,15,273,1065.0,12,2.0,2.0,61.0,-33.04106876238504,33,45,238.0,9.0,0.2612802235055314,0.09433962264150944,198.3,11.791,15.967600114412724,6.311088308781352,26.14179455215514,2023.0
2020,James Robinson,14,240,1070.0,7,1.0,0.0,54.0,-13.36011017637793,49,60,383.0,15.0,8.387152555631474,0.11787819253438114,201.4,2.0,1.6497554769977665,0.5717768457717237,2.9596271343351077,2023.0
2020,Tony Jones,1,3,13.0,0,0.0,0.0,1.0,0.4286583752837032,0,0,0.0,0.0,,,1.3,0.7425,-0.3391510786660374,-0.1653474688779145,0.2022058823529412,2021.0
2020,Jonathan Ward,1,0,0.0,0,0.0,0.0,0.0,,1,1,15.0,1.0,2.200480377068743,0.037037037037037035,7.1,0.9525,0.0947728521969779,-0.0422491737873189,0.3843466107617052,2022.0
2020,Rodney Smith,7,41,156.0,1,1.0,0.0,14.0,2.0707641413609963,9,11,46.0,1.0,-1.757329558080528,0.05583756345177665,27.5,0.2272,-1.1705861624113718,-0.4674072377359333,-1.0607843137254902,2021.0
2020,Adrian Killins,1,1,-12.0,0,0.0,0.0,0.0,-1.7750083119608462,1,1,6.0,0.0,-0.26891346205957234,0.038461538461538464,-1.0,0.7551,-0.3188210145185676,-0.1579615711724788,0.2330882352941175,2021.0
2020,Salvon Ahmed,6,75,319.0,3,0.0,0.0,18.0,-2.7333794692656417,11,14,71.0,2.0,-3.2334593537962064,0.0782122905027933,58.00000000000001,0.895,-0.022912850495714,-0.0759546593478391,0.2504076403447474,2022.0
2020,J.J. Taylor,5,23,110.0,0,0.0,0.0,5.0,2.0040080766775645,1,2,8.0,0.0,-0.8373493591789156,0.0425531914893617,11.4,0.895,-0.022912850495714,-0.0759546593478391,0.2504076403447474,2022.0
2020,Rico Dowdle,2,7,24.0,0,0.0,0.0,1.0,-2.5075612929067574,0,0,0.0,0.0,,,2.4000000000000004,1.04,0.2459018510230592,0.0090417825004293,0.6866334951657451,2023.0
2020,Antonio Williams,1,12,63.0,2,0.0,0.0,4.0,2.231978423660621,1,1,16.0,1.0,1.4815831943997182,0.02702702702702703,20.3,0.7425,-0.3391510786660374,-0.1653474688779145,0.2022058823529412,2021.0
2020,Artavis Pierce,3,6,34.0,1,0.0,0.0,2.0,0.5870646541006863,0,0,0.0,0.0,,,9.4,0.1656,-1.2699775871323356,-0.503516070962508,-1.211764705882353,2021.0
2020,Artavis Pierce,3,6,34.0,1,0.0,0.0,2.0,0.5870646541006863,0,0,0.0,0.0,,,9.4,0.1656,-1.2699775871323356,-0.503516070962508,-1.211764705882353,2021.0
2020,Artavis Pierce,3,6,34.0,1,0.0,0.0,2.0,0.5870646541006863,0,0,0.0,0.0,,,9.4,0.1656,-1.2699775871323356,-0.503516070962508,-1.211764705882353,2021.0
2020,Jonathan Taylor,16,253,1247.0,12,1.0,1.0,76.0,12.170442054984266,38,43,376.0,13.0,11.821809193609576,0.08565737051792828,231.20000000000002,14.0,19.19792580168161,7.605965136662904,31.37204762395214,2023.0
2020,La'Mical Perine,9,64,232.0,2,0.0,0.0,18.0,-10.030824125977233,11,15,67.0,3.0,0.7843973663412518,0.07731958762886598,41.5,0.207,-1.4310478670621851,-0.4792481213589335,-1.3522012578616354,2022.0
2020,La'Mical Perine,9,64,232.0,2,0.0,0.0,18.0,-10.030824125977233,11,15,67.0,3.0,0.7843973663412518,0.07731958762886598,41.5,0.207,-1.4310478670621851,-0.4792481213589335,-1.3522012578616354,2022.0
2020,Jason Huntley,3,5,19.0,0,0.0,0.0,1.0,1.000953188049607,1,2,1.0,0.0,-1.3459747177548707,0.02857142857142857,1.9000000000000001,0.86,-0.1495651630051083,-0.0964710418629384,0.4901960784313724,2021.0
2020,Darrynton Evans,5,15,55.0,0,0.0,0.0,2.0,-1.3678083205304574,2,4,29.0,2.0,3.509193267498631,0.0784313725490196,14.2,0.895,-0.022912850495714,-0.0759546593478391,0.2504076403447474,2022.0
2020,Ke'Shawn Vaughn,7,31,130.0,0,1.0,1.0,5.0,-7.449183292716043,5,11,23.0,2.0,-3.937755389399955,0.04680851063829787,18.4,0.2898,-0.8511512637750922,-0.4307122221517843,-1.0896163257768132,2023.0
2021,Brandon Bolden,17,44,226.0,1,1.0,0.0,12.0,-2.1517142397894307,45,55,431.0,22.0,18.554954850909887,0.11982570806100218,85.8,2.505,3.2722868248996617,0.8677989363467274,4.000698812019567,2022.0
2021,Giovani Bernard,12,21,102.0,1,0.0,0.0,5.0,-1.660912205115892,28,37,167.0,11.0,-3.4897107779855676,0.07142857142857142,50.4,1.2725,0.7497193715302202,0.1453291806364458,1.1297460982995575,2022.0
2021,Kenjon Barner,1,4,0.0,0,0.0,0.0,0.0,-2.198208754940424,0,0,0.0,0.0,,,0.0,1.12,0.4375964209104722,0.0559363711063705,0.7745166550198,2022.0
2021,Latavius Murray,14,119,501.0,6,0.0,0.0,36.0,-6.842852562328158,10,13,71.0,2.0,-0.5330616743885912,0.0593607305936073,93.60000000000001,1.12,0.4375964209104722,0.0559363711063705,0.7745166550198,2022.0
2021,Damien Williams,10,40,164.0,2,0.0,0.0,11.0,-1.3214001172333125,16,23,109.0,3.0,-5.5267005378264,0.08303249097472924,44.7,1.62,1.4609503573686635,0.349027549893503,1.9392033542976943,2022.0
2021,James White,3,10,38.0,1,0.0,0.0,4.0,1.742970140883699,12,14,70.0,5.0,3.379524876119588,0.11965811965811966,19.2,2.5,3.26205328553508,0.8648680245588563,3.989051945026788,2022.0
2021,Jerick McKinnon,10,46,212.0,0,1.0,0.0,8.0,-4.841824428890208,27,37,330.0,18.0,19.44025753380265,0.08872901678657075,60.400000000000006,1.1875,0.5757492023323277,0.0955036802426333,0.9317493594223156,2022.0
2021,Raheem Mostert,1,2,20.0,0,0.0,0.0,1.0,1.5217217085883021,0,0,0.0,0.0,,,2.0,2.125,2.4945378331914365,0.6450496404685069,3.1155369205683674,2022.0
2021,Malcolm Brown,6,33,125.0,1,0.0,0.0,6.0,-8.538267752272077,3,5,8.0,0.0,-2.2526608449989,0.03048780487804878,19.5,1.1875,0.5757492023323277,0.0955036802426333,0.9317493594223156,2022.0
2021,Tevin Coleman,11,84,356.0,0,0.0,0.0,19.0,-5.879638561309548,11,16,88.0,2.0,-2.324677706230432,0.0653061224489796,40.5,1.5,1.215345412618697,0.2786856669845912,1.6596785464709995,2022.0
2021,Mike Davis,17,138,503.0,3,2.0,1.0,21.0,-17.808107149001444,44,58,306.0,12.0,-23.21665930790607,0.11262135922330097,94.2,1.2725,0.7497193715302202,0.1453291806364458,1.1297460982995575,2022.0
2021,Ameer Abdullah,15,51,166.0,0,0.0,0.0,8.0,-10.994161704570974,38,53,294.0,13.0,-6.7150995295368245,0.12895377128953772,51.5,1.1875,0.5757492023323277,0.0955036802426333,0.9317493594223156,2022.0
2021,Melvin Gordon,16,203,918.0,8,3.0,3.0,48.0,-18.874554949667072,28,38,186.0,9.0,-2.617552531461195,0.08333333333333333,167.1,2.5,3.26205328553508,0.8648680245588563,3.989051945026788,2022.0
2021,David Johnson,13,67,228.0,0,1.0,1.0,7.0,-21.67845288425451,32,42,191.0,11.0,-8.568709173098455,0.11444141689373297,49.300000000000004,1.035,0.2636262517125792,0.0061108707125579,0.5765199161425576,2022.0
2021,Duke Johnson,5,71,330.0,3,0.0,0.0,18.0,-1.4717717165907191,4,5,51.0,3.0,1.9611611475120299,0.058823529411764705,55.10000000000001,1.2725,0.7497193715302202,0.1453291806364458,1.1297460982995575,2022.0
2021,Dwayne Washington,3,4,16.0,0,0.0,0.0,0.0,-0.22186900256201625,2,2,10.0,0.0,-0.014303575124358758,0.03225806451612903,2.8000000000000003,1.1875,0.5757492023323277,0.0955036802426333,0.9317493594223156,2022.0
2021,J.D. McKissic,11,48,212.0,2,0.0,0.0,14.0,3.947427417850122,43,53,380.0,15.0,13.87953999483855,0.14722222222222223,84.9,3.5,5.308761158451462,1.451050382133121,6.318425343582577,2022.0
2021,Jordan Howard,8,86,406.0,3,0.0,0.0,24.0,-0.5718935054627887,3,6,25.0,2.0,-1.1309671403141692,0.0625,61.2,0.306,-1.2284237876434634,-0.4212160679590812,-1.1215932914046125,2022.0
2021,Jonathan Williams,5,17,79.0,1,0.0,0.0,7.0,7.311904429108836,4,6,36.0,2.0,-8.527610555524006,0.061855670103092786,16.7,1.055,0.3045604091709069,0.0178345178640432,0.6231073841136734,2022.0
2021,Ezekiel Elliott,18,249,1033.0,10,1.0,1.0,59.0,-21.61140828020412,48,69,318.0,17.0,-4.657582018757607,0.101620029455081,208.16,3.0,3.1121030040547537,1.157959203345989,5.327328841803194,2023.0
2021,Kenyan Drake,12,63,254.0,2,0.0,0.0,15.0,-9.108745722653111,30,40,259.0,12.0,5.375609657199008,0.09950248756218906,72.5,1.035,0.2636262517125792,0.0061108707125579,0.5765199161425576,2022.0
2021,Aaron Jones,16,183,840.0,4,1.0,1.0,40.0,1.1876207900551248,61,75,518.0,24.0,12.771801487019129,0.14124293785310735,194.0,11.5,15.54205698403914,6.140509242727241,25.452793355281926,2023.0
2021,Matt Breida,7,26,125.0,1,1.0,1.0,5.0,-8.595833289611619,7,9,61.0,4.0,5.8264256149413995,0.05172413793103448,35.7,1.1875,0.5757492023323277,0.0955036802426333,0.9317493594223156,2022.0
2021,Samaje Perine,19,58,248.0,1,0.0,0.0,11.0,-10.197825842466258,31,38,257.0,10.0,1.0920607505536473,0.06484641638225255,67.10000000000001,3.75,4.208863649347494,1.5975959715266876,7.1031051224042585,2023.0
2021,James Conner,16,206,771.0,16,2.0,0.0,56.0,-1.102565913089299,38,41,388.0,18.0,21.072936522308737,0.10173697270471464,229.1,7.0,12.472238713658802,3.5026886336430487,14.471232238527838,2022.0
2021,Corey Clement,5,33,140.0,0,0.0,0.0,7.0,-4.944279069779441,6,7,17.0,1.0,-1.8718156907620562,0.07,22.900000000000002,1.035,0.2636262517125792,0.0061108707125579,0.5765199161425576,2022.0
2021,Corey Clement,5,33,140.0,0,0.0,0.0,7.0,-4.944279069779441,6,7,17.0,1.0,-1.8718156907620562,0.07,22.900000000000002,1.035,0.2636262517125792,0.0061108707125579,0.5765199161425576,2022.0
2021,Dare Ogunbowale,10,43,137.0,1,0.0,0.0,5.0,-9.352211868853061,13,21,100.0,3.0,-1.1754501754767261,0.06583072100313479,37.1,1.5,1.215345412618697,0.2786856669845912,1.6596785464709995,2022.0
2021,Leonard Fournette,15,193,863.0,10,0.0,0.0,50.0,11.81496312991214,78,93,513.0,32.0,0.61561180754203,0.14241960183767227,209.3,7.0,12.472238713658802,3.5026886336430487,14.471232238527838,2022.0
2021,Dalvin Cook,13,249,1159.0,6,3.0,2.0,57.0,-9.881772697699489,34,49,278.0,9.0,-4.863669206548714,0.11316397228637413,172.3,7.0,8.961493112282701,3.5026886336430487,14.79813567167554,2023.0
2021,Joe Mixon,20,359,1467.0,14,1.0,1.0,72.0,-32.43351399696051,60,69,446.0,15.0,7.356425482517807,0.1183533447684391,293.04,5.75,7.133558703461467,2.7699606866752178,11.83850853734043,2023.0
2021,Kareem Hunt,8,78,386.0,5,0.0,0.0,22.0,5.536269161013422,22,27,174.0,11.0,2.827636903235966,0.11587982832618025,88.0,1.35,0.6992295844107251,0.1907583133484515,1.420621024480852,2023.0
2021,D'Onta Foreman,10,137,632.0,3,2.0,1.0,24.0,-10.710492471262114,9,11,124.0,6.0,8.979706341546262,0.05699481865284974,91.5,2.0,2.2386993490768887,0.5717768457717237,2.8243652457488935,2022.0
2021,Jamaal Williams,13,153,601.0,3,1.0,0.0,42.0,-3.0968296908927346,26,28,156.0,6.0,1.584870417835191,0.0880503144654088,93.8,4.0,4.57445053111174,1.744141560920254,7.69503054927128,2023.0
2021,Wayne Gallman,6,28,104.0,0,0.0,0.0,5.0,-4.621986972168088,1,3,20.0,1.0,0.8003405330237001,0.04477611940298507,12.500000000000002,0.2772,-1.287368974383455,-0.4380981198572201,-1.1886792452830188,2022.0
2021,Wayne Gallman,6,28,104.0,0,0.0,0.0,5.0,-4.621986972168088,1,3,20.0,1.0,0.8003405330237001,0.04477611940298507,12.500000000000002,0.2772,-1.287368974383455,-0.4380981198572201,-1.1886792452830188,2022.0
2021,Wayne Gallman,6,28,104.0,0,0.0,0.0,5.0,-4.621986972168088,1,3,20.0,1.0,0.8003405330237001,0.04477611940298507,12.500000000000002,0.2772,-1.287368974383455,-0.4380981198572201,-1.1886792452830188,2022.0
2021,Marlon Mack,5,28,101.0,0,0.0,0.0,6.0,-5.852898045268375,2,5,4.0,0.0,-2.1475536422804,0.04950495049504951,10.9,2.0,2.2386993490768887,0.5717768457717237,2.8243652457488935,2022.0
2021,Jeremy McNichols,13,41,156.0,0,0.0,0.0,6.0,-8.747554565604368,28,38,255.0,11.0,6.061123160049345,0.10133333333333333,45.6,1.035,0.2636262517125792,0.0061108707125579,0.5765199161425576,2022.0
2021,Jeremy McNichols,13,41,156.0,0,0.0,0.0,6.0,-8.747554565604368,28,38,255.0,11.0,6.061123160049345,0.10133333333333333,45.6,1.035,0.2636262517125792,0.0061108707125579,0.5765199161425576,2022.0
2021,Phillip Lindsay,14,88,249.0,1,0.0,0.0,11.0,-22.972245210723486,4,5,53.0,1.0,3.949103784223553,0.03571428571428571,41.4,1.135,0.4682970390042177,0.0647291064699844,0.8094572559981367,2022.0
2021,Trenton Cannon,2,3,4.0,0,0.0,0.0,0.0,-2.53298093075864,0,0,0.0,0.0,,,0.4,1.1875,0.5757492023323277,0.0955036802426333,0.9317493594223156,2022.0
2021,Mike Boone,2,4,35.0,0,0.0,0.0,2.0,1.714410936110653,2,2,24.0,1.0,2.1143767066532746,0.023809523809523808,5.7,1.55,0.9916990898221224,0.3079947848633044,1.8941613659744692,2023.0
2021,Dontrell Hilliard,8,56,350.0,2,1.0,1.0,15.0,9.060534117830684,22,29,112.0,8.0,-7.116553202768034,0.12184873949579832,55.00000000000001,1.1875,0.5757492023323277,0.0955036802426333,0.9317493594223156,2022.0
2021,Darrel Williams,18,145,562.0,6,0.0,0.0,40.0,5.301457367222827,47,57,435.0,19.0,20.60644695547321,0.09947643979057591,149.4,1.1875,0.5757492023323277,0.0955036802426333,0.9317493594223156,2022.0
2021,Jaylen Samuels,2,5,9.0,0,0.0,0.0,0.0,-2.5041300946613774,3,4,17.0,1.0,-0.24166087491903454,0.07142857142857142,2.3000000000000003,1.035,0.2636262517125792,0.0061108707125579,0.5765199161425576,2022.0
2021,Nyheim Hines,17,56,276.0,2,0.0,0.0,15.0,3.9944264685792374,40,57,286.0,15.0,4.338703770994259,0.11825726141078838,76.60000000000001,4.5,5.305624294640234,2.0372327397073864,8.878881403005323,2023.0
2021,Ito Smith,1,1,4.0,1,0.0,0.0,1.0,2.1764224228681996,0,0,0.0,0.0,,,6.4,1.0225,0.2380424033011245,-0.0012164087571203,0.5474027486606103,2022.0
2021,Boston Scott,10,88,407.0,8,1.0,1.0,25.0,6.578359148499457,14,17,100.0,3.0,-5.020728645542107,0.07488986784140969,95.10000000000001,1.75,1.727022380847793,0.4252312563781574,2.2420218961099465,2022.0
2021,Justin Jackson,13,68,364.0,2,1.0,1.0,18.0,0.9592175703295807,22,25,165.0,8.0,5.932369897374883,0.0576036866359447,64.2,1.035,0.2636262517125792,0.0061108707125579,0.5765199161425576,2022.0
2021,Justin Jackson,13,68,364.0,2,1.0,1.0,18.0,0.9592175703295807,22,25,165.0,8.0,5.932369897374883,0.0576036866359447,64.2,1.035,0.2636262517125792,0.0061108707125579,0.5765199161425576,2022.0
2021,Reggie Bonnafon,1,1,4.0,0,0.0,0.0,0.0,-0.20132634870242327,2,2,9.0,1.0,0.7519009820534848,0.046511627906976744,1.6,0.895,-0.022912850495714,-0.0759546593478391,0.2504076403447474,2022.0
2021,Ryan Nall,2,1,4.0,0,0.0,0.0,0.0,-0.5555010065436363,1,1,0.0,0.0,-1.8830254908534698,0.03225806451612903,0.8,0.965,0.1203567006084325,-0.0349218943176406,0.4134637782436525,2022.0
2021,Godwin Igwebuike,8,18,118.0,1,2.0,2.0,7.0,-4.573146567621734,7,10,64.0,4.0,-2.0825647973106243,0.057803468208092484,19.8,0.895,-0.022912850495714,-0.0759546593478391,0.2504076403447474,2022.0
2021,Chase Edmonds,13,124,620.0,2,0.0,0.0,34.0,8.67945447057258,43,54,324.0,11.0,-4.796248226534266,0.13432835820895522,103.10000000000001,6.05,10.527866234388236,2.945815393947497,12.25832750989984,2022.0
2021,Rashaad Penny,10,119,749.0,6,0.0,0.0,28.0,11.201961654747095,6,8,62.0,3.0,0.729798308356552,0.05405405405405406,115.7,5.75,9.913853872513323,2.7699606866752178,11.5595154903331,2022.0
2021,John Kelly,1,2,13.0,0,0.0,0.0,1.0,0.20308437827043235,0,0,0.0,0.0,,,1.3,0.965,0.1203567006084325,-0.0349218943176406,0.4134637782436525,2022.0
2021,Royce Freeman,11,56,169.0,0,0.0,0.0,8.0,-9.514037958262778,10,16,75.0,4.0,-1.7541872984263365,0.06866952789699571,24.6,1.1875,0.5757492023323277,0.0955036802426333,0.9317493594223156,2022.0
2021,Saquon Barkley,13,162,593.0,2,1.0,1.0,27.0,-20.349857543361633,41,57,298.0,13.0,-3.7365712338360026,0.13194444444444445,107.60000000000001,10.091,13.481609318415844,5.314578300905101,22.11670164945939,2023.0
2021,Saquon Barkley,13,162,593.0,2,1.0,1.0,27.0,-20.349857543361633,41,57,298.0,13.0,-3.7365712338360026,0.13194444444444445,107.60000000000001,10.091,13.481609318415844,5.314578300905101,22.11670164945939,2023.0
2021,Sony Michel,21,234,925.0,4,1.0,1.0,52.0,-27.62698925703253,24,37,141.0,6.0,-13.297556838975517,0.07212475633528265,132.5,1.75,1.727022380847793,0.4252312563781574,2.2420218961099465,2022.0
2021,Alexander Mattison,16,134,491.0,3,1.0,1.0,28.0,-25.048398856713902,32,39,238.0,10.0,-2.7079422143603007,0.08210526315789474,93.9,3.5,3.843276767583247,1.451050382133121,6.511179695537237,2023.0
2021,Devine Ozigbo,1,1,-3.0,0,0.0,0.0,0.0,-1.0445836684666574,1,1,3.0,1.0,0.7874355218373239,0.03125,0.4,0.99,0.1715243974313421,-0.0202673353782839,0.4716981132075472,2022.0
2021,Austin Walter,4,26,101.0,1,0.0,0.0,5.0,-1.6738423817709962,2,3,13.0,1.0,-0.8287321734242141,0.05084745762711865,17.0,0.895,-0.022912850495714,-0.0759546593478391,0.2504076403447474,2022.0
2021,Miles Sanders,13,144,770.0,0,1.0,1.0,34.0,-2.822204298002862,29,37,235.0,6.0,-7.821219555087136,0.09296482412060302,94.0,6.35,8.010967219695658,3.1216701012197765,13.259129561821284,2023.0
2021,Devin Singletary,19,214,977.0,10,2.0,0.0,55.0,3.3112170514359605,47,59,300.0,14.0,-2.5358991856864663,0.0900763358778626,190.3,2.75,2.7465161222905063,1.0114136139524226,4.735403414936172,2023.0
2021,Tony Pollard,16,134,733.0,2,0.0,0.0,35.0,12.39889817252852,41,48,355.0,16.0,7.098730291520177,0.08135593220338982,126.2,10.091,13.481609318415844,5.314578300905101,22.11670164945939,2023.0
2021,Qadree Ollison,6,21,105.0,1,1.0,1.0,7.0,-4.715630086429883,4,6,7.0,1.0,-4.134114332846366,0.045454545454545456,15.700000000000001,1.0,0.191991476160506,-0.0144055118025413,0.4949918471931051,2022.0
2021,Trayveon Williams,2,15,51.0,0,0.0,0.0,4.0,-0.21183605497935787,1,2,11.0,0.0,-0.6902852147508365,0.06896551724137931,5.5,0.965,0.1203567006084325,-0.0349218943176406,0.4134637782436525,2022.0
2021,Myles Gaskin,17,173,612.0,3,2.0,1.0,25.0,-28.634547220778195,49,63,250.0,13.0,-6.788066962198538,0.11602209944751381,124.6,1.2325,0.527403749981529,0.1218818863334752,1.1424160738533515,2023.0
2021,Patrick Laird,3,1,4.0,0,0.0,0.0,0.0,-0.14823046466335654,3,3,20.0,2.0,2.3697280166088603,0.028846153846153848,2.1,0.895,-0.022912850495714,-0.0759546593478391,0.2504076403447474,2022.0
